2023-03-07 17:15,22401.22,22424.0,22398.11,22418.3,593.62404
2023-03-07 17:20,22418.29,22421.59,22407.0,22414.87,447.89265
2023-03-07 17:25,22415.07,22418.61,22405.14,22412.1,438.49275
2023-03-07 17:30,22412.1,22416.96,22410.56,22412.65,430.63269
2023-03-07 17:35,22412.99,22416.21,22398.36,22403.88,643.37081
2023-03-07 17:40,22403.48,22413.93,22396.43,22412.5,442.46784
2023-03-07 17:45,22412.05,22414.49,22404.8,22412.66,444.3659
2023-03-07 17:50,22412.42,22425.26,22411.47,22422.59,686.04871
2023-03-07 17:55,22422.93,22426.65,22418.2,22420.18,554.61204
2023-03-07 18:00,22420.53,22424.45,22416.72,22420.37,519.38657
2023-03-07 18:05,22420.77,22426.17,22412.0,22422.73,574.41599
2023-03-07 18:10,22423.36,22424.16,22407.79,22409.37,694.7097
2023-03-07 18:15,22409.37,22415.0,22390.7,22395.74,901.27567
2023-03-07 18:20,22395.74,22407.19,22385.16,22393.06,990.15734
2023-03-07 18:25,22393.06,22401.11,22368.59,22385.05,1300.80306
2023-03-07 18:30,22384.67,22395.88,22380.45,22390.37,742.08831
2023-03-07 18:35,22390.51,22394.48,22368.12,22378.39,1178.06713
2023-03-07 18:40,22377.66,22378.5,22349.32,22367.78,1507.45897
2023-03-07 18:45,22368.48,22395.0,22345.49,22393.59,1298.40439
2023-03-07 18:50,22392.62,22402.77,22383.03,22390.52,627.51298
2023-03-07 18:55,22389.92,22396.85,22374.75,22381.17,572.99649
2023-03-07 19:00,22381.17,22386.96,22376.84,22386.93,690.19692
2023-03-07 19:05,22386.93,22391.57,22382.91,22387.1,568.10973
2023-03-07 19:10,22387.1,22417.1,22382.52,22404.82,913.92841
2023-03-07 19:15,22404.51,22414.03,22399.45,22412.52,542.73931
2023-03-07 19:20,22412.52,22415.93,22401.54,22404.46,525.43256
2023-03-07 19:25,22404.46,22432.6,22402.39,22429.46,815.055
2023-03-07 19:30,22429.46,22431.45,22408.0,22409.09,657.19811
2023-03-07 19:35,22409.09,22415.08,22400.19,22401.31,513.3205
2023-03-07 19:40,22400.92,22407.4,22393.03,22398.04,544.052
2023-03-07 19:45,22398.63,22404.38,22386.86,22394.94,617.18882
2023-03-07 19:50,22394.93,22395.0,22372.36,22372.65,1214.69779
2023-03-07 19:55,22372.65,22382.83,22367.3,22372.85,935.49603
2023-03-07 20:00,22372.85,22385.22,22368.54,22379.12,899.56321
2023-03-07 20:05,22379.12,22394.14,22378.02,22387.2,564.11222
2023-03-07 20:10,22386.79,22398.11,22373.34,22391.06,622.93069
2023-03-07 20:15,22390.81,22392.85,22376.46,22379.87,479.36794
2023-03-07 20:20,22379.87,22380.19,22365.48,22372.17,645.61079
2023-03-07 20:25,22371.9,22387.44,22371.64,22382.95,586.4855
2023-03-07 20:30,22382.95,22384.0,22370.58,22373.21,572.79953
2023-03-07 20:35,22373.67,22394.0,22370.76,22388.4,747.49602
2023-03-07 20:40,22387.86,22388.42,22368.1,22376.61,665.91157
2023-03-07 20:45,22377.07,22378.37,22369.19,22374.24,516.16039
2023-03-07 20:50,22374.5,22380.35,22369.0,22369.82,604.6732
2023-03-07 20:55,22369.82,22373.55,22321.0,22351.02,2494.49844
2023-03-07 21:00,22351.02,22360.99,22335.36,22356.41,1109.74556
2023-03-07 21:05,22356.41,22382.55,22352.8,22380.34,1115.77241
2023-03-07 21:10,22380.86,22393.91,22373.82,22388.59,622.95687
2023-03-07 21:15,22389.07,22394.35,22371.69,22377.03,575.06758
2023-03-07 21:20,22377.43,22387.75,22373.08,22381.13,500.78156
2023-03-07 21:25,22381.25,22386.0,22368.3,22370.32,658.21086
2023-03-07 21:30,22370.45,22376.82,22358.95,22374.08,660.11985
2023-03-07 21:35,22374.28,22376.99,22362.24,22371.39,504.84364
2023-03-07 21:40,22371.78,22387.0,22367.0,22382.24,655.49683
2023-03-07 21:45,22382.21,22388.95,22376.6,22378.19,558.52939
2023-03-07 21:50,22378.51,22410.2,22377.27,22406.0,854.53577
2023-03-07 21:55,22405.85,22407.6,22394.24,22399.07,654.88584
